| P05787
23 0.0044
| P21926
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 1.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P21964
1 0.0074
2 0.0078
3 0.0113
4 0.0128
5 0.0094
6 0.0108
7 0.1172
8 0.5348
9 0.1516
10 0.0
11 0.0156
12 0.0119
13 0.0
14 0.0187
15 0.0081
16 0.0159
17 0.0094
18 0.0118
19 0.0
20 0.0065
21 0.0114
22 0.0065
23 0.0211
| P22061
1 0.0163
2 0.0113
3 0.0121
4 0.0086
5 0.0091
6 0.0122
7 0.6738
8 0.1098
9 0.0131
10 0.0116
11 0.0138
12 0.0124
13 0.0127
14 0.022
15 0.0094
16 0.0078
17 0.0061
18 0.0056
19 0.0042
20 0.0104
21 0.0026
22 0.0045
23 0.0106
| P22087
1 0.0122
2 0.0245
3 0.0203
4 0.0218
5 0.0102
6 0.048
7 0.0457
8 0.0292
9 0.019
10 0.0194
11 0.0189
12 0.6137
13 0.0124
14 0.0076
15 0.0053
16 0.0169
17 0.0226
18 0.0073
19 0.0146
20 0.0101
21 0.0063
22 0.0071
23 0.0068
| P22234
1 0.011
2 0.0126
3 0.0149
4 0.0101
5 0.0106
6 0.0189
7 0.0199
8 0.0333
9 0.0144
10 0.0137
11 0.0225
12 0.0156
13 0.0328
14 0.0995
15 0.495
16 0.0781
17 0.0188
18 0.0119
19 0.0129
20 0.0123
21 0.0167
22 0.0114
23 0.0131
| P22392
1 0.0044
2 0.0133
3 0.0185
4 0.62
5 0.2695
6 0.0082
7 0.0034
8 0.0032
9 0.0035
10 0.0037
11 0.0048
12 0.0052
13 0.0083
14 0.003
15 0.0028
16 0.0041
17 0.0021
18 0.0029
19 0.0051
20 0.0031
21 0.0031
22 0.0053
23 0.0023
| O60361
1 0.0044
2 0.0133
3 0.0185
4 0.62
5 0.2695
6 0.0082
7 0.0034
8 0.0032
9 0.0035
10 0.0037
11 0.0048
12 0.0052
13 0.0083
14 0.003
15 0.0028
16 0.0041
17 0.0021
18 0.0029
19 0.0051
20 0.0031
21 0.0031
22 0.0053
23 0.0023
| P22626
1 0.0066
2 0.0077
3 0.0105
4 0.0114
5 0.0102
6 0.0111
7 0.0272
8 0.0859
9 0.0383
10 0.0906
11 0.2885
12 0.2719
13 0.0828
14 0.0159
15 0.0054
16 0.0028
17 0.0057
18 0.0067
19 0.003
20 0.003
21 0.005
22 0.006
23 0.0037
| P22695
1 0.0095
2 0.0108
3 0.0184
4 0.014
5 0.0167
6 0.0117
7 0.0202
8 0.0193
9 0.0274
10 0.0191
11 0.0134
12 0.0173
13 0.0355
14 0.0616
15 0.5425
16 0.0811
17 0.0106
18 0.0109
19 0.0143
20 0.0143
21 0.0098
22 0.0109
23 0.0105
| P23193
1 0.0045
2 0.0186
3 0.0235
4 0.0197
5 0.0187
6 0.0164
7 0.0179
8 0.0132
9 0.0246
10 0.0099
11 0.0158
12 0.6608
13 0.0226
14 0.0231
15 0.0248
16 0.0085
17 0.0065
18 0.0054
19 0.0196
20 0.0106
21 0.01
22 0.0131
23 0.0121
| Q15560
1 0.0045
2 0.0186
3 0.0235
4 0.0197
5 0.0187
6 0.0164
7 0.0179
8 0.0132
9 0.0246
10 0.0099
11 0.0158
12 0.6608
13 0.0226
14 0.0231
15 0.0248
16 0.0085
17 0.0065
18 0.0054
19 0.0196
20 0.0106
21 0.01
22 0.0131
23 0.0121
| P23258
1 0.0
2 0.0174
3 0.0132
4 0.0089
5 0.0162
6 0.0238
7 0.0
8 0.0148
9 0.0172
10 0.0137
11 0.0
12 0.0108
13 0.0
14 0.0
15 0.0384
16 0.733
17 0.0
18 0.055
19 0.0254
20 0.0
21 0.0
22 0.0121
23 0.0
| Q9NRH3
1 0.0
2 0.0174
3 0.0132
4 0.0089
5 0.0162
6 0.0238
7 0.0
8 0.0148
9 0.0172
10 0.0137
11 0.0
12 0.0108
13 0.0
14 0.0
15 0.0384
16 0.733
17 0.0
18 0.055
19 0.0254
20 0.0
21 0.0
22 0.0121
23 0.0
| P23284
1 0.0151
2 0.0131
3 0.0099
4 0.0571
5 0.7147
6 0.0826
7 0.0075
8 0.0057
9 0.0066
10 0.0064
11 0.0087
12 0.0054
13 0.0074
14 0.0047
15 0.0054
16 0.0087
17 0.0061
18 0.0065
19 0.0043
20 0.0062
21 0.0078
22 0.0046
23 0.0053
| P23381
1 0.0169
2 0.0157
3 0.015
4 0.0118
5 0.0135
6 0.0167
7 0.0189
8 0.013
9 0.0153
10 0.0178
11 0.0171
12 0.0205
13 0.0128
14 0.021
15 0.0198
16 0.0617
17 0.0414
18 0.0576
19 0.5285
20 0.0242
21 0.0157
22 0.0143
23 0.0108
| P23396
1 0.0105
2 0.0256
3 0.0311
4 0.0156
5 0.0214
6 0.0148
7 0.0102
8 0.0232
9 0.5653
10 0.1767
11 0.0058
12 0.0067
13 0.0078
14 0.0122
15 0.0098
16 0.0071
17 0.0111
18 0.0086
19 0.0066
20 0.0087
21 0.0063
22 0.0085
23 0.0066
| Q16778
1 0.0044
2 0.0907
3 0.8676
4 0.0139
5 0.0042
6 0.007
7 0.0
8 0.0
9 0.0068
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0032
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0021
| P33778
1 0.0044
2 0.0907
3 0.8676
4 0.0139
5 0.0042
6 0.007
7 0.0
8 0.0
9 0.0068
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0032
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0021
| P23527
1 0.0044
2 0.0907
3 0.8676
4 0.0139
5 0.0042
6 0.007
7 0.0
8 0.0
9 0.0068
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0032
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0021
| Q8N257
1 0.0044
2 0.0907
3 0.8676
4 0.0139
5 0.0042
6 0.007
7 0.0
8 0.0
9 0.0068
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0032
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0021
| Q96A08
1 0.0044
2 0.0907
3 0.8676
4 0.0139
5 0.0042
6 0.007
7 0.0
8 0.0
9 0.0068
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0032
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0021
| P23528
1 0.0054
2 0.0115
3 0.0093
4 0.2056
5 0.643
6 0.0062
7 0.0046
8 0.0053
9 0.0064
10 0.0067
11 0.0077
12 0.004
13 0.0055
14 0.0074
15 0.0062
16 0.0065
17 0.0075
18 0.0105
19 0.0065
20 0.0091
21 0.0071
22 0.0119
23 0.0063
| P23919
1 0.0095
2 0.0144
3 0.0154
4 0.009
5 0.0094
6 0.0222
7 0.7622
8 0.0108
9 0.0
10 0.0
11 0.0219
12 0.0
13 0.0111
14 0.025
15 0.0072
16 0.0212
17 0.0
18 0.0097
19 0.0
20 0.0183
21 0.0
22 0.0179
23 0.0147
| P24534
1 0.0438
2 0.0181
3 0.0138
4 0.0146
5 0.0147
6 0.0
7 0.0139
8 0.0422
9 0.5757
10 0.0818
11 0.0
12 0.0135
13 0.0191
14 0.0149
15 0.0145
16 0.0194
17 0.0162
18 0.0181
19 0.0149
20 0.0117
21 0.0163
22 0.0139
23 0.0089
| P24752
1 0.007
2 0.0091
3 0.0076
4 0.0096
5 0.0095
6 0.0152
7 0.0093
8 0.0112
9 0.0095
10 0.0187
11 0.0108
12 0.0138
13 0.037
14 0.7586
15 0.0116
16 0.0085
17 0.0094
18 0.0046
19 0.0089
20 0.0085
21 0.0093
22 0.006
23 0.0063
| P24941
1 0.0097
2 0.0118
3 0.0236
4 0.0097
5 0.0068
6 0.0134
7 0.0159
8 0.0098
9 0.0364
10 0.6837
11 0.0726
12 0.0133
13 0.0
14 0.0285
15 0.0189
16 0.0162
17 0.0103
18 0.0
19 0.0
20 0.0115
21 0.0076
22 0.0
23 0.0
| Q00526
1 0.0097
2 0.0118
3 0.0236
4 0.0097
5 0.0068
6 0.0134
7 0.0159
8 0.0098
9 0.0364
10 0.6837
11 0.0726
12 0.0133
13 0.0
14 0.0285
15 0.0189
16 0.0162
17 0.0103
18 0.0
19 0.0
20 0.0115
21 0.0076
22 0.0
23 0.0
| P25325
1 0.018
2 0.018
3 0.0
4 0.0319
5 0.0122
6 0.0211
7 0.0139
8 0.0962
9 0.0676
10 0.0268
11 0.1924
12 0.3698
13 0.0686
14 0.0
15 0.0183
16 0.0
17 0.0096
18 0.0145
19 0.0
20 0.0
21 0.0078
22 0.0131
23 0.0
| P25398
1 0.0155
2 0.06
3 0.8121
4 0.0096
5 0.0062
6 0.0044
7 0.0061
8 0.0054
9 0.0051
10 0.007
11 0.0061
12 0.0051
13 0.0052
14 0.0102
15 0.0047
16 0.0063
17 0.0044
18 0.0044
19 0.0035
20 0.0053
21 0.005
22 0.0051
23 0.0034
| P25685
1 0.0345
2 0.0
3 0.0213
4 0.0222
5 0.0223
6 0.0159
7 0.0
8 0.0
9 0.0262
10 0.0
11 0.0353
12 0.0
13 0.7153
14 0.0
15 0.0
16 0.0327
17 0.0
18 0.0307
19 0.0
20 0.0
21 0.0
22 0.0217
23 0.0218
| P25786
1 0.008
2 0.0097
3 0.0084
4 0.0072
5 0.0156
6 0.0071
7 0.0137
8 0.0258
9 0.7426
10 0.0441
11 0.0075
12 0.0089
13 0.0114
14 0.0077
15 0.0063
16 0.007
17 0.0092
18 0.0094
19 0.0161
20 0.0094
21 0.0085
22 0.0072
23 0.0092
| P25787
1 0.0121
2 0.0103
3 0.0144
4 0.0076
5 0.0088
6 0.0165
7 0.7545
8 0.0108
9 0.0
10 0.0076
11 0.0072
12 0.005
13 0.0102
14 0.016
15 0.0191
16 0.0167
17 0.0164
18 0.0111
19 0.0124
20 0.0068
21 0.01
22 0.0138
23 0.0131
| P25788
1 0.0
2 0.0049
3 0.0389
4 0.0
5 0.0154
6 0.0503
7 0.0
8 0.5528
9 0.1317
10 0.0132
11 0.0109
12 0.0427
13 0.0144
14 0.0077
15 0.0287
16 0.0252
17 0.0111
18 0.0137
19 0.0084
20 0.0044
21 0.0115
22 0.0058
23 0.0082
| P25789
1 0.0157
2 0.0199
3 0.0107
4 0.0073
5 0.0092
6 0.0087
7 0.0074
8 0.0564
9 0.7319
10 0.0082
11 0.0114
12 0.0143
13 0.0059
14 0.0111
15 0.0074
16 0.0116
17 0.0126
18 0.0045
19 0.0066
20 0.019
21 0.004
22 0.0115
23 0.0046
| P26196
1 0.0095
2 0.0104
3 0.0106
4 0.0098
5 0.0088
6 0.0071
7 0.0077
8 0.0117
9 0.0092
10 0.0118
11 0.0192
12 0.0126
13 0.011
14 0.1061
15 0.0534
16 0.033
17 0.0284
18 0.5368
19 0.0584
20 0.0132
21 0.0123
22 0.0095
23 0.0094
| P26368
1 0.026
2 0.0241
3 0.0153
4 0.0141
5 0.0464
6 0.0229
7 0.0148
8 0.0186
9 0.0387
10 0.0142
11 0.0161
12 0.0233
13 0.0352
14 0.0623
15 0.104
16 0.0628
17 0.0674
18 0.0525
19 0.0379
20 0.1286
21 0.1305
22 0.0298
23 0.0144
| P26583
1 0.0124
2 0.011
3 0.0162
4 0.017
5 0.0116
6 0.0197
7 0.0342
8 0.679
9 0.0664
10 0.0109
11 0.0064
12 0.0075
13 0.0122
14 0.0131
15 0.009
16 0.0068
17 0.0152
18 0.0114
19 0.0058
20 0.0129
21 0.0072
22 0.0068
23 0.0073
| P26641
1 0.0051
2 0.0159
3 0.01
4 0.0124
5 0.0141
6 0.0393
7 0.0131
8 0.0261
9 0.018
10 0.0142
11 0.0261
12 0.0117
13 0.0137
14 0.0195
15 0.0322
16 0.6486
17 0.0451
18 0.0085
19 0.006
20 0.005
21 0.0069
22 0.0045
23 0.004
| P27105
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 1.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P27348
1 0.0059
2 0.0098
3 0.0153
4 0.0075
5 0.0122
6 0.0152
7 0.0255
8 0.3957
9 0.3672
10 0.0065
11 0.0086
12 0.0168
13 0.0209
14 0.0154
15 0.0113
16 0.0165
17 0.0131
18 0.005
19 0.0061
20 0.0054
21 0.0072
22 0.0068
23 0.0064
| P27361
1 0.0
2 0.0495
3 0.0397
4 0.0329
5 0.0336
6 0.0
7 0.0237
8 0.0241
9 0.0684
10 0.0
11 0.0
12 0.0485
13 0.0
14 0.1093
15 0.287
16 0.0584
17 0.0241
18 0.0721
19 0.0268
20 0.024
21 0.0267
22 0.0191
23 0.0322
| P27635
1 0.0121
2 0.0722
3 0.0224
4 0.0669
5 0.0883
6 0.101
7 0.4497
8 0.0253
9 0.0116
10 0.0129
11 0.0082
12 0.0108
13 0.0118
14 0.0135
15 0.0117
16 0.0185
17 0.0072
18 0.0074
19 0.0225
20 0.0052
21 0.0072
22 0.0061
23 0.0076
| Q96L21
1 0.0121
2 0.0722
3 0.0224
4 0.0669
5 0.0883
6 0.101
7 0.4497
8 0.0253
9 0.0116
10 0.0129
11 0.0082
12 0.0108
13 0.0118
14 0.0135
15 0.0117
16 0.0185
17 0.0072
18 0.0074
19 0.0225
20 0.0052
21 0.0072
22 0.0061
23 0.0076
| P27695
1 0.0113
2 0.0087
3 0.0103
4 0.0107
5 0.0126
6 0.0108
7 0.0125
8 0.0137
9 0.01
10 0.0806
11 0.1076
12 0.5635
13 0.0238
14 0.0104
15 0.0126
16 0.0066
17 0.0112
18 0.0183
19 0.0156
20 0.0163
21 0.0156
22 0.0047
23 0.0125
| P27797
1 0.0048
2 0.0092
3 0.0299
4 0.0085
5 0.0064
6 0.0098
7 0.0074
8 0.0112
9 0.0122
10 0.0125
11 0.0122
12 0.0113
13 0.0082
14 0.0125
15 0.0116
16 0.008
17 0.0277
18 0.3154
19 0.1461
20 0.2175
21 0.0965
22 0.0155
23 0.0058
| P28066
1 0.0057
2 0.0109
3 0.0095
4 0.0154
5 0.0048
6 0.0071
7 0.0164
8 0.8028
9 0.0178
10 0.0038
11 0.004
12 0.0192
13 0.007
14 0.0106
15 0.01
16 0.0047
17 0.0088
18 0.0051
19 0.0063
20 0.0087
21 0.0039
22 0.0133
23 0.0042
| P28072
1 0.0162
2 0.0
3 0.0
4 0.0
5 0.0
6 0.5278
7 0.3909
8 0.0037
9 0.0
10 0.0074
11 0.0044
12 0.0075
13 0.0025
14 0.0039
15 0.0094
16 0.0057
17 0.0
18 0.0
19 0.0
20 0.0032
21 0.0114
22 0.0061
23 0.0
| Q03013
1 0.015
2 0.0152
3 0.0
4 0.0161
5 0.0
6 0.0155
7 0.6562
8 0.119
9 0.0184
10 0.0
11 0.0
12 0.021
13 0.0
14 0.0044
15 0.0
16 0.0122
17 0.0096
18 0.0325
19 0.0086
20 0.0229
21 0.0102
22 0.0184
23 0.0047
| P09488
1 0.015
2 0.0152
3 0.0
4 0.0161
5 0.0
6 0.0155
7 0.6562
8 0.119
9 0.0184
10 0.0
11 0.0
12 0.021
13 0.0
14 0.0044
15 0.0
16 0.0122
17 0.0096
18 0.0325
19 0.0086
20 0.0229
21 0.0102
22 0.0184
23 0.0047
| P28482
1 0.0107
2 0.0108
3 0.0098
4 0.0198
5 0.0168
6 0.0143
7 0.0236
8 0.0173
9 0.0167
10 0.0185
11 0.0171
12 0.0184
13 0.1162
14 0.4543
15 0.1181
16 0.0167
17 0.0161
18 0.0161
19 0.0129
20 0.0197
21 0.0134
22 0.0131
23 0.0094
| P28838
1 0.0096
2 0.0143
3 0.0121
4 0.0137
5 0.0086
6 0.0113
7 0.0398
8 0.0162
9 0.0339
10 0.0081
11 0.0111
12 0.0139
13 0.0171
14 0.0183
15 0.02
16 0.0151
17 0.0263
18 0.6122
19 0.0539
20 0.0165
21 0.0127
22 0.0083
23 0.0069
| P29218
1 0.0171
2 0.0
3 0.0171
4 0.0163
5 0.0098
6 0.0
7 0.0193
8 0.0707
9 0.6957
10 0.018
11 0.0161
12 0.0
13 0.0
14 0.0157
15 0.0158
16 0.0
17 0.0087
18 0.0183
19 0.0142
20 0.0
21 0.0295
22 0.0177
23 0.0
| P29692
1 0.0053
2 0.0066
3 0.0118
4 0.0046
5 0.0055
6 0.0063
7 0.0058
8 0.0053
9 0.0203
10 0.1056
11 0.6114
12 0.1751
13 0.0054
14 0.006
15 0.0024
16 0.0025
17 0.0034
18 0.0039
19 0.0027
20 0.0015
21 0.0033
22 0.0029
23 0.0025
| P29992
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 1.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P30040
1 0.0
2 0.0054
3 0.0088
4 0.0063
5 0.0057
6 0.0049
7 0.0047
8 0.8112
9 0.064
10 0.0077
11 0.0034
12 0.0042
13 0.0055
14 0.0088
15 0.0039
16 0.011
17 0.0052
18 0.0048
19 0.004
20 0.009
21 0.0071
22 0.0106
23 0.0038
| P30041
1 0.0062
2 0.0112
3 0.0198
4 0.0128
5 0.0075
6 0.0213
7 0.0448
8 0.748
9 0.0132
10 0.0079
11 0.0082
12 0.0137
13 0.0077
14 0.0083
15 0.0063
16 0.0084
17 0.0108
18 0.0085
19 0.0078
20 0.0082
21 0.0069
22 0.0057
23 0.0068
| P30043
1 0.0116
2 0.0099
3 0.0165
4 0.0
5 0.0192
6 0.0261
7 0.8693
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0185
16 0.0071
17 0.0
18 0.013
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0088
| P30048
1 0.0069
2 0.0089
3 0.0104
4 0.0149
5 0.0248
6 0.0766
7 0.7193
8 0.0123
9 0.0086
10 0.0075
11 0.0071
12 0.0083
13 0.0098
14 0.0186
15 0.0079
16 0.0097
17 0.0078
18 0.0054
19 0.0072
20 0.0055
21 0.006
22 0.0106
23 0.0061
| P30050
1 0.0047
2 0.0091
3 0.0073
4 0.1032
5 0.759
6 0.0026
7 0.0068
8 0.0114
9 0.0071
10 0.0032
11 0.0053
12 0.0039
13 0.0031
14 0.0027
15 0.0109
16 0.0023
17 0.0115
18 0.0081
19 0.0084
20 0.0048
21 0.0107
22 0.0056
23 0.0082
| P30085
1 0.0111
2 0.009
3 0.0069
4 0.0051
5 0.0
6 0.0222
7 0.8887
8 0.0
9 0.0
10 0.0072
11 0.0
12 0.0
13 0.006
14 0.0102
15 0.0
16 0.0061
17 0.0103
18 0.0057
19 0.0
20 0.0058
21 0.0
22 0.0057
23 0.0
| P30086
1 0.007
2 0.0129
3 0.0094
4 0.0091
5 0.0442
6 0.704
7 0.0796
8 0.0113
9 0.0086
10 0.0079
11 0.0051
12 0.0064
13 0.0091
14 0.0056
15 0.0115
16 0.0104
17 0.0086
18 0.0096
19 0.0084
20 0.0086
21 0.0111
22 0.0038
23 0.0077
| P30101
1 0.007
2 0.0103
3 0.0119
4 0.0112
5 0.0115
6 0.0119
7 0.0064
8 0.0168
9 0.0173
10 0.0176
11 0.0134
12 0.0098
13 0.0102
14 0.0085
15 0.016
16 0.0173
17 0.0183
18 0.0271
19 0.5861
20 0.1461
21 0.0142
22 0.0088
23 0.0024
| P30405
1 0.0
2 0.0
3 0.0
4 0.0
5 0.822
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.081
21 0.0
22 0.097
23 0.0
| P30419
1 0.0
2 0.0161
3 0.0252
4 0.0387
5 0.0207
6 0.0093
7 0.0277
8 0.0118
9 0.0256
10 0.0137
11 0.0086
12 0.0092
13 0.0247
14 0.1467
15 0.1523
16 0.0329
17 0.0262
18 0.0213
19 0.0207
20 0.0287
21 0.0366
22 0.2585
23 0.0447
| O60551
1 0.0
2 0.0161
3 0.0252
4 0.0387
5 0.0207
6 0.0093
7 0.0277
8 0.0118
9 0.0256
10 0.0137
11 0.0086
12 0.0092
13 0.0247
14 0.1467
15 0.1523
16 0.0329
17 0.0262
18 0.0213
19 0.0207
20 0.0287
21 0.0366
22 0.2585
23 0.0447
| P30519
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0228
9 0.0351
10 0.0636
11 0.2575
12 0.4819
13 0.0
14 0.0
15 0.0523
16 0.0278
17 0.0286
18 0.0
19 0.0
20 0.0
21 0.016
22 0.0
23 0.0143
| P30520
1 0.0064
2 0.0082
3 0.0239
4 0.0123
5 0.009
6 0.0087
7 0.0145
8 0.0185
9 0.0159
10 0.0094
11 0.0115
12 0.0141
13 0.0167
14 0.0274
15 0.0694
16 0.6437
17 0.0219
18 0.0118
19 0.0132
20 0.0129
21 0.0123
22 0.0062
23 0.0121
| P30533
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.1249
13 0.0
14 0.8751
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P30566
1 0.0042
2 0.0087
3 0.012
4 0.0104
5 0.0088
6 0.0085
7 0.0096
8 0.015
9 0.01
10 0.0108
11 0.0091
12 0.0178
13 0.0143
14 0.0284
15 0.0082
16 0.0168
17 0.0246
18 0.6996
19 0.0511
20 0.0109
21 0.0089
22 0.0065
23 0.0058
| P30626
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 1.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P30740
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 1.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P47895
1 0.0105
2 0.0088
3 0.0135
4 0.0137
5 0.0054
6 0.0084
7 0.0106
8 0.0154
9 0.0115
10 0.0097
11 0.004
12 0.0097
13 0.01
14 0.0143
15 0.0089
16 0.0087
17 0.0365
18 0.7449
19 0.0316
20 0.0065
21 0.0057
22 0.0059
23 0.0057
| P31150
1 0.0303
2 0.0168
3 0.014
4 0.024
5 0.0314
6 0.01
7 0.0298
8 0.0189
9 0.0336
10 0.0196
11 0.0149
12 0.0293
13 0.0157
14 0.0131
15 0.012
16 0.0269
17 0.0215
18 0.0204
19 0.104
20 0.3824
21 0.1039
22 0.0146
23 0.0131
| P31153
1 0.0286
2 0.018
3 0.0228
4 0.0
5 0.0
6 0.02
7 0.0229
8 0.0214
9 0.0265
10 0.0229
11 0.0064
12 0.029
13 0.0268
14 0.0223
15 0.1445
16 0.3265
17 0.1601
18 0.0325
19 0.0
20 0.0
21 0.0227
22 0.0283
23 0.0177
| Q00266
1 0.0286
2 0.018
3 0.0228
4 0.0
5 0.0
6 0.02
7 0.0229
8 0.0214
9 0.0265
10 0.0229
11 0.0064
12 0.029
13 0.0268
14 0.0223
15 0.1445
16 0.3265
17 0.1601
18 0.0325
19 0.0
20 0.0
21 0.0227
22 0.0283
23 0.0177
| P31350
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 1.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P31689
1 0.0091
2 0.0077
3 0.0203
4 0.0106
5 0.0102
6 0.0068
7 0.0062
8 0.0132
9 0.0096
10 0.0116
11 0.0275
12 0.02
13 0.0144
14 0.018
15 0.0402
16 0.6649
17 0.0483
18 0.0118
19 0.0084
20 0.0175
21 0.0063
22 0.0078
23 0.0097
| P31937
1 0.0182
2 0.0215
3 0.0148
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.2941
10 0.5043
11 0.0199
12 0.0194
13 0.0201
14 0.0
15 0.0213
16 0.0
17 0.0215
18 0.0
19 0.0
20 0.0
21 0.0214
22 0.0235
23 0.0
| P31942
1 0.0072
2 0.0261
3 0.0198
4 0.0196
5 0.0214
6 0.0086
7 0.0326
8 0.0117
9 0.0235
10 0.0526
11 0.139
12 0.4927
13 0.0232
14 0.0209
15 0.0141
16 0.0099
17 0.0133
18 0.0105
19 0.0103
20 0.0165
21 0.0086
22 0.0116
23 0.0065
| P31943
1 0.0186
2 0.0101
3 0.0125
4 0.0228
5 0.0152
6 0.018
7 0.03
8 0.0716
9 0.0212
10 0.0132
11 0.0101
12 0.0219
13 0.0179
14 0.0604
15 0.0395
16 0.0699
17 0.0999
18 0.4093
19 0.015
20 0.0057
21 0.0049
22 0.0025
23 0.0098
| P31946
1 0.0025
2 0.0034
3 0.0051
4 0.0022
5 0.0039
6 0.0183
7 0.0081
8 0.7223
9 0.1934
10 0.0063
11 0.0069
12 0.0027
13 0.0
14 0.0
15 0.0032
16 0.0
17 0.0061
18 0.0057
19 0.0026
20 0.0
21 0.0026
22 0.0019
23 0.0029
| P31947
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 1.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P32119
1 0.005
2 0.011
3 0.0133
4 0.0075
5 0.023
6 0.5879
7 0.2243
8 0.0086
9 0.0089
10 0.0088
11 0.009
12 0.0104
13 0.01
14 0.0138
15 0.0092
16 0.0066
17 0.0046
18 0.009
19 0.0069
20 0.0052
21 0.0072
22 0.0018
23 0.008
| P32321
1 0.0
2 0.0
3 0.0
4 0.0
5 1.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P32322
1 0.0125
2 0.0131
3 0.0208
4 0.0159
5 0.0147
6 0.0144
7 0.0151
8 0.0179
9 0.0561
10 0.613
11 0.0167
12 0.0153
13 0.0096
14 0.0
15 0.0089
16 0.009
17 0.025
18 0.028
19 0.0129
20 0.0193
21 0.0398
22 0.0097
23 0.0121
| P32929
1 0.0068
2 0.0189
3 0.0252
4 0.0206
5 0.0215
6 0.0145
7 0.0337
8 0.0187
9 0.025
10 0.0293
11 0.0
12 0.0
13 0.0203
14 0.6257
15 0.0261
16 0.0
17 0.0161
18 0.0201
19 0.0193
20 0.02
21 0.0183
22 0.0
23 0.02
| P32969
1 0.0112
2 0.017
3 0.0149
4 0.0083
5 0.0212
6 0.0274
7 0.7513
8 0.0097
9 0.0117
10 0.0069
11 0.0096
12 0.0051
13 0.009
14 0.0067
15 0.0118
16 0.0235
17 0.0096
18 0.0117
19 0.0067
20 0.0083
21 0.0074
22 0.0065
23 0.0046
| P34896
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.5923
18 0.4077
19 0.0
