| P02649
2 0.2842
3 0.1576
4 0.3188
5 0.0739
6 0.0014
7 0.0259
8 0.0151
9 0.0139
10 0.0142
11 0.0124
12 0.0
13 0.0115
14 0.0124
15 0.0
16 0.0
17 0.0
18 0.0164
19 0.0
20 0.0
21 0.0
22 0.0203
23 0.022
| P63104
1 0.0
2 0.0062
3 0.0198
4 0.0056
5 0.0154
6 0.4555
7 0.3306
8 0.0394
9 0.0288
10 0.0171
11 0.0259
12 0.0065
13 0.0039
14 0.0075
15 0.0
16 0.007
17 0.0043
18 0.0029
19 0.0019
20 0.0
21 0.0
22 0.0121
23 0.0097
| P63151
1 0.0
2 0.0793
3 0.0646
4 0.0582
5 0.0457
6 0.0
7 0.0514
8 0.0382
9 0.0828
10 0.0
11 0.0633
12 0.0218
13 0.0
14 0.0
15 0.0
16 0.0211
17 0.2294
18 0.0969
19 0.1073
20 0.0
21 0.0
22 0.04
23 0.0
| Q9Y2T4
1 0.0
2 0.0793
3 0.0646
4 0.0582
5 0.0457
6 0.0
7 0.0514
8 0.0382
9 0.0828
10 0.0
11 0.0633
12 0.0218
13 0.0
14 0.0
15 0.0
16 0.0211
17 0.2294
18 0.0969
19 0.1073
20 0.0
21 0.0
22 0.04
23 0.0
| P63241
1 0.0
2 0.0626
3 0.3373
4 0.5834
5 0.0007
6 0.0005
7 0.0002
8 0.0001
9 0.0001
10 0.0001
11 0.0001
12 0.0
13 0.015
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9GZV4
1 0.0
2 0.0626
3 0.3373
4 0.5834
5 0.0007
6 0.0005
7 0.0002
8 0.0001
9 0.0001
10 0.0001
11 0.0001
12 0.0
13 0.015
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q6IS14
1 0.0
2 0.0626
3 0.3373
4 0.5834
5 0.0007
6 0.0005
7 0.0002
8 0.0001
9 0.0001
10 0.0001
11 0.0001
12 0.0
13 0.015
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P63261
1 0.0
2 0.0038
3 0.0049
4 0.0088
5 0.0108
6 0.008
7 0.0205
8 0.0203
9 0.0119
10 0.0121
11 0.0129
12 0.0123
13 0.0824
14 0.4903
15 0.0
16 0.1339
17 0.0764
18 0.0536
19 0.0232
20 0.005
21 0.0
22 0.0057
23 0.0034
| P63279
1 0.0
2 0.1479
3 0.4568
4 0.3287
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0667
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P67775
1 0.0
2 0.0146
3 0.0116
4 0.0113
5 0.014
6 0.0005
7 0.0241
8 0.0737
9 0.2223
10 0.3585
11 0.1388
12 0.0625
13 0.0201
14 0.0152
15 0.0
16 0.0005
17 0.001
18 0.0073
19 0.0
20 0.0
21 0.0
22 0.0158
23 0.0083
| P62714
1 0.0
2 0.0146
3 0.0116
4 0.0113
5 0.014
6 0.0005
7 0.0241
8 0.0737
9 0.2223
10 0.3585
11 0.1388
12 0.0625
13 0.0201
14 0.0152
15 0.0
16 0.0005
17 0.001
18 0.0073
19 0.0
20 0.0
21 0.0
22 0.0158
23 0.0083
| P67870
1 0.0
2 0.0855
3 0.0049
4 0.0324
5 0.7962
6 0.0
7 0.0
8 0.0038
9 0.0
10 0.0035
11 0.0081
12 0.0
13 0.0089
14 0.0135
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0431
23 0.0
| P67936
1 0.0
2 0.0116
3 0.0065
4 0.0105
5 0.0121
6 0.0201
7 0.3008
8 0.3796
9 0.0905
10 0.04
11 0.0645
12 0.0
13 0.007
14 0.0079
15 0.0
16 0.0
17 0.018
18 0.0083
19 0.0
20 0.0
21 0.0
22 0.0135
23 0.0093
| P68032
1 0.0
2 0.0036
3 0.0036
4 0.0046
5 0.0054
6 0.0096
7 0.0166
8 0.0179
9 0.0092
10 0.0105
11 0.0093
12 0.0197
13 0.0646
14 0.5007
15 0.0
16 0.144
17 0.1016
18 0.0536
19 0.0125
20 0.0
21 0.0
22 0.0091
23 0.0038
| P68133
1 0.0
2 0.0036
3 0.0036
4 0.0046
5 0.0054
6 0.0096
7 0.0166
8 0.0179
9 0.0092
10 0.0105
11 0.0093
12 0.0197
13 0.0646
14 0.5007
15 0.0
16 0.144
17 0.1016
18 0.0536
19 0.0125
20 0.0
21 0.0
22 0.0091
23 0.0038
| P63267
1 0.0
2 0.0036
3 0.0036
4 0.0046
5 0.0054
6 0.0096
7 0.0166
8 0.0179
9 0.0092
10 0.0105
11 0.0093
12 0.0197
13 0.0646
14 0.5007
15 0.0
16 0.144
17 0.1016
18 0.0536
19 0.0125
20 0.0
21 0.0
22 0.0091
23 0.0038
| P62736
1 0.0
2 0.0036
3 0.0036
4 0.0046
5 0.0054
6 0.0096
7 0.0166
8 0.0179
9 0.0092
10 0.0105
11 0.0093
12 0.0197
13 0.0646
14 0.5007
15 0.0
16 0.144
17 0.1016
18 0.0536
19 0.0125
20 0.0
21 0.0
22 0.0091
23 0.0038
| P68036
1 0.0
2 0.1233
3 0.5
4 0.3767
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P68104
1 0.0
2 0.0033
3 0.0114
4 0.0131
5 0.0119
6 0.0084
7 0.0204
8 0.0129
9 0.0161
10 0.023
11 0.0233
12 0.0166
13 0.0229
14 0.0184
15 0.0
16 0.1866
17 0.1802
18 0.2227
19 0.1086
20 0.0349
21 0.0
22 0.045
23 0.0202
| Q5VTE0
1 0.0
2 0.0033
3 0.0114
4 0.0131
5 0.0119
6 0.0084
7 0.0204
8 0.0129
9 0.0161
10 0.023
11 0.0233
12 0.0166
13 0.0229
14 0.0184
15 0.0
16 0.1866
17 0.1802
18 0.2227
19 0.1086
20 0.0349
21 0.0
22 0.045
23 0.0202
| P68363
1 0.0
2 0.0056
3 0.0126
4 0.0093
5 0.0112
6 0.0081
7 0.0117
8 0.0154
9 0.0143
10 0.017
11 0.0149
12 0.0093
13 0.0155
14 0.0121
15 0.0
16 0.0175
17 0.144
18 0.1614
19 0.1346
20 0.0693
21 0.0
22 0.2164
23 0.0999
| P68371
1 0.0
2 0.0111
3 0.0115
4 0.028
5 0.0136
6 0.0463
7 0.0116
8 0.014
9 0.0129
10 0.0167
11 0.0141
12 0.0129
13 0.0141
14 0.0126
15 0.0
16 0.0273
17 0.0976
18 0.2418
19 0.1177
20 0.0771
21 0.0
22 0.1505
23 0.0686
| P68402
1 0.0
2 0.0243
3 0.0209
4 0.0487
5 0.0864
6 0.1341
7 0.2293
8 0.0987
9 0.0403
10 0.0311
11 0.1331
12 0.0182
13 0.0314
14 0.038
15 0.0
16 0.0219
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0198
23 0.0237
| Q71DI3
1 0.0
2 0.3769
3 0.1372
4 0.1174
5 0.0447
6 0.0192
7 0.0707
8 0.0539
9 0.0337
10 0.0221
11 0.0423
12 0.0
13 0.0271
14 0.0381
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0125
23 0.0042
| Q16695
1 0.0
2 0.3769
3 0.1372
4 0.1174
5 0.0447
6 0.0192
7 0.0707
8 0.0539
9 0.0337
10 0.0221
11 0.0423
12 0.0
13 0.0271
14 0.0381
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0125
23 0.0042
| P84243
1 0.0
2 0.3769
3 0.1372
4 0.1174
5 0.0447
6 0.0192
7 0.0707
8 0.0539
9 0.0337
10 0.0221
11 0.0423
12 0.0
13 0.0271
14 0.0381
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0125
23 0.0042
| P68431
1 0.0
2 0.3769
3 0.1372
4 0.1174
5 0.0447
6 0.0192
7 0.0707
8 0.0539
9 0.0337
10 0.0221
11 0.0423
12 0.0
13 0.0271
14 0.0381
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0125
23 0.0042
| Q6NXT2
1 0.0
2 0.3769
3 0.1372
4 0.1174
5 0.0447
6 0.0192
7 0.0707
8 0.0539
9 0.0337
10 0.0221
11 0.0423
12 0.0
13 0.0271
14 0.0381
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0125
23 0.0042
| P78330
1 0.0
2 0.0249
3 0.0129
4 0.0033
5 0.7842
6 0.1587
7 0.0
8 0.0006
9 0.0007
10 0.0008
11 0.0012
12 0.012
13 0.0006
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0002
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P78346
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.6429
7 0.0
8 0.2916
9 0.0
10 0.0355
11 0.0215
12 0.0
13 0.0086
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P78406
1 0.0
2 0.0
3 0.0189
4 0.0062
5 0.0204
6 0.0
7 0.0362
8 0.027
9 0.0457
10 0.0166
11 0.0187
12 0.2246
13 0.4
14 0.1582
15 0.0
16 0.0
17 0.0159
18 0.0115
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P78417
1 0.0
2 0.0247
3 0.0264
4 0.0093
5 0.0128
6 0.4587
7 0.2676
8 0.1268
9 0.0192
10 0.0173
11 0.0148
12 0.0006
13 0.0082
14 0.0061
15 0.0
16 0.0003
17 0.0
18 0.0002
19 0.0
20 0.0
21 0.0
22 0.0028
23 0.0045
| P82650
1 0.0
2 0.0115
3 0.0168
4 0.0245
5 0.0296
6 0.0
7 0.0033
8 0.0081
9 0.013
10 0.0127
11 0.0325
12 0.8007
13 0.0256
14 0.0104
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0004
23 0.011
| P82663
1 0.0
2 0.671
3 0.0
4 0.1195
5 0.08
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0494
11 0.0
12 0.0
13 0.0801
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P82673
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0048
10 0.0
11 0.1704
12 0.6298
13 0.1573
14 0.0089
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0289
| P82930
1 0.0
2 0.0083
3 0.0079
4 0.0086
5 0.5752
6 0.3133
7 0.0509
8 0.0068
9 0.0056
10 0.0045
11 0.0027
12 0.0005
13 0.008
14 0.0033
15 0.0
16 0.0005
17 0.0003
18 0.0003
19 0.0
20 0.0
21 0.0
22 0.0027
23 0.0007
| P82979
1 0.0
2 0.0075
3 0.0272
4 0.0078
5 0.0
6 0.0012
7 0.9143
8 0.016
9 0.0021
10 0.0
11 0.0019
12 0.0
13 0.0221
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P83731
1 0.0
2 0.4119
3 0.0541
4 0.2902
5 0.082
6 0.013
7 0.0093
8 0.0007
9 0.0075
10 0.0047
11 0.0087
12 0.0092
13 0.0062
14 0.0056
15 0.0
16 0.0096
17 0.0053
18 0.0279
19 0.039
20 0.0
21 0.0
22 0.0005
23 0.0145
| P83916
1 0.0
2 0.0
3 0.0
4 1.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P84077
1 0.0
2 0.0852
3 0.1237
4 0.522
5 0.0613
6 0.0224
7 0.0127
8 0.0151
9 0.0142
10 0.0181
11 0.0166
12 0.0139
13 0.0171
14 0.0194
15 0.0
16 0.0168
17 0.0071
18 0.0087
19 0.006
20 0.0
21 0.0
22 0.0088
23 0.011
| P84085
1 0.0
2 0.2198
3 0.1478
4 0.5674
5 0.0
6 0.0
7 0.0151
8 0.0
9 0.0176
10 0.0
11 0.0
12 0.0
13 0.0181
14 0.0073
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0071
20 0.0
21 0.0
22 0.0
23 0.0
| P84098
1 0.0
2 0.0092
3 0.0156
4 0.0759
5 0.4986
6 0.2104
7 0.0604
8 0.0628
9 0.0263
10 0.0055
11 0.0041
12 0.0005
13 0.007
14 0.0056
15 0.0
16 0.0
17 0.0
18 0.0026
19 0.0025
20 0.0
21 0.0
22 0.0044
23 0.0086
| P84103
1 0.0
2 0.489
3 0.0735
4 0.0822
5 0.1592
6 0.059
7 0.0616
8 0.0129
9 0.0044
10 0.0057
11 0.0039
12 0.0121
13 0.0068
14 0.0073
15 0.0
16 0.0083
17 0.002
18 0.001
19 0.0004
20 0.0
21 0.0
22 0.0042
23 0.0065
| Q00577
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0083
10 0.0
11 0.0
12 0.0
13 0.5264
14 0.4653
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q00688
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.9152
7 0.0
8 0.0445
9 0.0
10 0.0
11 0.0402
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q00765
1 0.0
2 0.6572
3 0.1585
4 0.1063
5 0.0779
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q00796
1 0.0
2 0.0202
3 0.014
4 0.058
5 0.0092
6 0.0
7 0.0041
8 0.0077
9 0.0
10 0.0228
11 0.0922
12 0.3964
13 0.2523
14 0.0563
15 0.0
16 0.0
17 0.0213
18 0.024
19 0.0
20 0.0
21 0.0
22 0.0115
23 0.01
| Q01085
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0086
9 0.034
10 0.0404
11 0.0039
12 0.0225
13 0.543
14 0.3475
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q01105
1 0.0
2 0.0027
3 0.0174
4 0.0724
5 0.0356
6 0.0074
7 0.007
8 0.0056
9 0.0117
10 0.0073
11 0.0523
12 0.4144
13 0.068
14 0.2723
15 0.0
16 0.0076
17 0.0025
18 0.0037
19 0.0031
20 0.0
21 0.0
22 0.0051
23 0.0038
| P0DME0
1 0.0
2 0.0027
3 0.0174
4 0.0724
5 0.0356
6 0.0074
7 0.007
8 0.0056
9 0.0117
10 0.0073
11 0.0523
12 0.4144
13 0.068
14 0.2723
15 0.0
16 0.0076
17 0.0025
18 0.0037
19 0.0031
20 0.0
21 0.0
22 0.0051
23 0.0038
| Q01130
1 0.0
2 0.0312
3 0.0275
4 0.0229
5 0.0238
6 0.0
7 0.0951
8 0.6075
9 0.0761
10 0.0464
11 0.0213
12 0.0
13 0.0309
14 0.0173
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BRL6
1 0.0
2 0.0312
3 0.0275
4 0.0229
5 0.0238
6 0.0
7 0.0951
8 0.6075
9 0.0761
10 0.0464
11 0.0213
12 0.0
13 0.0309
14 0.0173
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q01518
1 0.0
2 0.0119
3 0.0378
4 0.0231
5 0.0242
6 0.0
7 0.0166
8 0.02
9 0.0177
10 0.042
11 0.0216
12 0.0094
13 0.0237
14 0.0238
15 0.0
16 0.0
17 0.0116
18 0.0949
19 0.5953
20 0.0
21 0.0
22 0.0265
23 0.0
| Q01581
1 0.0
2 0.0277
3 0.0189
4 0.0383
5 0.0358
6 0.0261
7 0.0381
8 0.0349
9 0.0411
10 0.0262
11 0.0393
12 0.0
13 0.0291
14 0.0559
15 0.0
16 0.0
17 0.0084
18 0.0
19 0.2002
20 0.0
21 0.0
22 0.3272
23 0.0528
| Q02127
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.258
14 0.742
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q02543
1 0.0
2 0.2338
3 0.0642
4 0.4226
5 0.1044
6 0.0436
7 0.027
8 0.0097
9 0.009
10 0.0085
11 0.0079
12 0.0284
13 0.0125
14 0.0101
15 0.0
16 0.0001
17 0.0073
18 0.0025
19 0.0005
20 0.0
21 0.0
22 0.0042
23 0.0038
| Q02790
1 0.0
2 0.0175
3 0.0306
4 0.023
5 0.0186
6 0.0215
7 0.0602
8 0.0272
9 0.0323
10 0.0213
11 0.0186
12 0.0177
13 0.0418
14 0.0178
15 0.0
16 0.0089
17 0.0193
18 0.0963
19 0.4753
20 0.0
21 0.0
22 0.0315
23 0.0204
| Q02878
1 0.0
2 0.0107
3 0.0148
4 0.0199
5 0.0141
6 0.016
7 0.0165
8 0.0093
9 0.0309
10 0.6367
11 0.0492
12 0.0966
13 0.037
14 0.0127
15 0.0
16 0.0071
17 0.0055
18 0.0042
19 0.0046
20 0.0
21 0.0
22 0.0077
23 0.0064
| Q04323
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 1.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q04917
1 0.0
2 0.0093
3 0.0231
4 0.0294
5 0.0
6 0.3334
7 0.162
8 0.1666
9 0.0364
10 0.0903
11 0.0521
12 0.0
13 0.0707
14 0.0268
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q05048
1 0.0
2 0.0
3 0.0
4 0.045
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.1027
14 0.0
15 0.0
16 0.5138
17 0.2085
18 0.13
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q05639
1 0.0
2 0.0037
3 0.0055
4 0.0075
5 0.0075
6 0.0005
7 0.0074
8 0.0082
9 0.0103
10 0.0094
11 0.0091
12 0.0126
13 0.0079
14 0.0153
15 0.0
16 0.1492
17 0.4441
18 0.2263
19 0.0567
20 0.0
21 0.0
22 0.0112
23 0.0076
| Q06323
1 0.0
2 0.0007
3 0.005
4 0.0073
5 0.0005
6 0.162
7 0.6145
8 0.0597
9 0.077
10 0.0518
11 0.0157
12 0.0008
13 0.0007
14 0.0036
15 0.0
16 0.0
17 0.0
18 0.0002
19 0.0002
20 0.0
21 0.0
22 0.0004
23 0.0
| Q06830
1 0.0
2 0.0052
3 0.1116
4 0.5439
5 0.1903
6 0.0222
7 0.0133
8 0.0052
9 0.0036
10 0.0048
11 0.0571
12 0.0037
13 0.0076
14 0.0085
15 0.0
16 0.0049
17 0.0036
18 0.003
19 0.0024
20 0.0
21 0.0
22 0.0045
23 0.0047
| Q07020
1 0.0
2 0.0122
3 0.6859
4 0.1034
5 0.0851
6 0.0055
7 0.0096
8 0.0076
9 0.0062
10 0.012
11 0.009
12 0.0124
13 0.0085
14 0.0069
15 0.0
16 0.0075
17 0.0002
18 0.004
19 0.0
20 0.0
21 0.0
22 0.0093
23 0.0148
| Q07021
1 0.0
2 0.0339
3 0.0001
4 0.0002
5 0.0001
6 0.011
7 0.2068
8 0.6311
9 0.0477
10 0.0123
11 0.0039
12 0.0134
13 0.0037
14 0.0087
15 0.0
16 0.0054
17 0.0129
18 0.0023
19 0.0
20 0.0
21 0.0
22 0.0064
23 0.0
| Q07812
1 0.0
2 1.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q07955
1 0.0
2 0.0057
3 0.0061
4 0.0068
5 0.0105
6 0.0109
7 0.6592
8 0.2257
9 0.0274
10 0.0103
11 0.0098
12 0.0001
13 0.0048
14 0.0064
15 0.0
16 0.0001
17 0.0002
18 0.0001
19 0.0
20 0.0
21 0.0
22 0.008
23 0.008
| Q07960
1 0.0
2 0.0066
3 0.0639
4 0.0276
5 0.0323
6 0.0
7 0.0291
8 0.0096
9 0.0
10 0.0219
11 0.0098
12 0.0017
13 0.0247
14 0.0211
15 0.0
16 0.0
17 0.0733
18 0.6387
19 0.0306
20 0.0
21 0.0
22 0.009
23 0.0
| Q08257
1 0.0
2 0.0191
3 0.0103
4 0.0127
5 0.0132
6 0.0143
7 0.0104
8 0.0171
9 0.0347
10 0.67
11 0.0787
12 0.0417
13 0.0102
14 0.013
15 0.0
16 0.0001
17 0.0147
18 0.0092
19 0.0054
20 0.0
21 0.0
22 0.0118
23 0.0135
| Q08752
1 0.0
2 0.0
3 0.0977
4 0.0118
5 0.0121
6 0.0
7 0.0674
8 0.0178
9 0.0291
10 0.0
11 0.0982
12 0.2467
13 0.0386
14 0.1035
15 0.0
16 0.0
17 0.0
18 0.1397
19 0.0
20 0.0012
21 0.0
22 0.1305
23 0.0057
| Q09028
1 0.0
2 0.0302
3 0.0282
4 0.0332
5 0.025
6 0.0217
7 0.0493
8 0.0578
9 0.0163
10 0.031
11 0.0336
12 0.0
13 0.0366
14 0.0087
15 0.0
16 0.0
17 0.0175
18 0.5606
19 0.0395
20 0.0
21 0.0
22 0.008
23 0.0027
| Q12792
1 0.0
2 0.0123
3 0.0085
4 0.016
5 0.0246
6 0.0014
7 0.0073
8 0.0129
9 0.0149
10 0.0762
11 0.1696
12 0.4876
13 0.0681
14 0.0732
15 0.0
16 0.0
17 0.0112
18 0.0006
19 0.0
20 0.0
21 0.0
22 0.0151
23 0.0006
| Q12846
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.014
7 0.0
8 0.0207
9 0.0
10 0.9034
11 0.0296
12 0.0
13 0.0251
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0072
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q12849
1 0.0
2 0.046
3 0.0021
4 0.0231
5 0.0238
6 0.0036
7 0.0188
8 0.0173
9 0.0108
10 0.0206
11 0.0382
12 0.0021
13 0.0306
14 0.0074
15 0.0
16 0.0103
17 0.0571
18 0.5722
19 0.0639
20 0.0
21 0.0
22 0.0516
23 0.0006
| Q12904
1 0.0
2 0.0124
3 0.0135
4 0.0096
5 0.0154
6 0.017
7 0.0177
8 0.0177
9 0.0824
10 0.6509
11 0.0279
12 0.036
13 0.0251
14 0.0177
15 0.0
16 0.0
17 0.0088
18 0.0017
19 0.0002
20 0.0
21 0.0
22 0.02
23 0.0262
| Q12905
1 0.0
2 0.0072
3 0.0118
4 0.0089
5 0.0124
6 0.0162
7 0.0127
8 0.0171
9 0.0103
10 0.0116
11 0.0134
12 0.0078
13 0.0346
14 0.5703
15 0.0
16 0.099
17 0.0995
18 0.0437
19 0.0115
20 0.0
21 0.0
22 0.0067
23 0.0053
| Q12972
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 1.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q12974
1 0.0
2 0.6693
3 0.0
4 0.2321
5 0.0
6 0.0
7 0.0186
8 0.0
9 0.0
10 0.0
11 0.0247
12 0.0
13 0.0184
14 0.0081
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0289
23 0.0
| Q93096
1 0.0
2 0.6693
3 0.0
4 0.2321
5 0.0
6 0.0
7 0.0186
8 0.0
9 0.0
10 0.0
11 0.0247
12 0.0
13 0.0184
14 0.0081
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0289
23 0.0
| Q13084
1 0.0
2 0.0
3 0.0
4 0.0384
5 0.0
6 0.0
7 0.9616
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q13126
1 0.0
2 0.0
3 0.0399
4 0.0234
5 0.0058
6 0.3333
7 0.3876
8 0.0857
9 0.0445
10 0.0037
11 0.0223
12 0.0383
13 0.001
14 0.0
15 0.0
16 0.0024
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0121
23 0.0
| Q13148
1 0.0
2 0.0108
3 0.0062
4 0.0233
5 0.0064
6 0.0007
7 0.0134
8 0.017
9 0.0122
10 0.0224
11 0.0109
12 0.0363
13 0.0783
14 0.2813
15 0.0
16 0.307
17 0.0834
18 0.0634
19 0.0
20 0.0
21 0.0
22 0.021
23 0.0059
| Q13151
1 0.0
2 0.0047
3 0.0109
4 0.0094
5 0.0174
6 0.0094
7 0.0427
8 0.2995
9 0.2819
10 0.1985
11 0.0664
12 0.0189
13 0.0124
14 0.0129
15 0.0
16 0.0
17 0.0002
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0088
23 0.0063
| Q13155
1 0.0
2 0.0091
3 0.0054
4 0.0509
5 0.0251
6 0.0177
7 0.0695
8 0.0309
9 0.0367
10 0.1352
11 0.2825
12 0.1768
13 0.0612
14 0.066
15 0.0
16 0.0022
17 0.0032
18 0.0145
19 0.0023
20 0.0
21 0.0
22 0.0056
23 0.0052
| Q13177
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0399
9 0.0601
10 0.0
11 0.0838
12 0.1056
13 0.115
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.5956
23 0.0
| Q13153
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0399
9 0.0601
10 0.0
11 0.0838
12 0.1056
13 0.115
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.5956
23 0.0
| Q13185
1 0.0
2 0.3802
3 0.4359
4 0.0413
5 0.0771
6 0.0
7 0.01
8 0.0175
9 0.0037
10 0.0069
11 0.0099
12 0.0
13 0.0138
14 0.0037
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q13242
1 0.0
2 0.0059
3 0.0
4 0.0
5 0.3011
6 0.2093
7 0.4081
8 0.0
9 0.0
10 0.0227
11 0.0
12 0.0
13 0.0
14 0.0372
15 0.0
16 0.0082
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0075
23 0.0
| Q13247
1 0.0
2 0.0
3 0.0171
4 0.0324
5 0.0
6 0.0
7 0.0261
8 0.0575
9 0.0754
10 0.1284
11 0.1033
12 0.0
13 0.0597
14 0.5
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
