| P05787
10 0.0063
11 0.0037
12 0.0187
13 0.0107
14 0.1317
15 0.6033
16 0.0
17 0.0071
18 0.0
19 0.0162
20 0.0
21 0.0
22 0.045
23 0.0241
| P36542
1 0.016
2 0.0238
3 0.0148
4 0.0103
5 0.0088
6 0.008
7 0.0109
8 0.0328
9 0.0371
10 0.5745
11 0.0771
12 0.0127
13 0.0132
14 0.0099
15 0.0409
16 0.0142
17 0.0184
18 0.0164
19 0.0145
20 0.0119
21 0.0088
22 0.0162
23 0.0087
| P36543
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.9516
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0484
| P36578
1 0.0376
2 0.0154
3 0.0198
4 0.0127
5 0.0096
6 0.024
7 0.0113
8 0.0219
9 0.035
10 0.04
11 0.0263
12 0.0291
13 0.1323
14 0.054
15 0.0357
16 0.0506
17 0.2887
18 0.0669
19 0.016
20 0.0217
21 0.0209
22 0.0176
23 0.0129
| P36871
1 0.0111
2 0.0082
3 0.0159
4 0.008
5 0.0061
6 0.0086
7 0.0084
8 0.0121
9 0.0086
10 0.0059
11 0.0106
12 0.0103
13 0.0214
14 0.0092
15 0.0
16 0.0118
17 0.0152
18 0.0213
19 0.0119
20 0.0225
21 0.219
22 0.5399
23 0.0139
| P36873
1 0.0189
2 0.023
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0239
10 0.0
11 0.0797
12 0.7949
13 0.0175
14 0.0095
15 0.0
16 0.0
17 0.0179
18 0.0
19 0.0
20 0.0
21 0.0147
22 0.0
23 0.0
| P36952
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 1.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P36957
1 0.0015
2 0.0036
3 0.0027
4 0.0389
5 0.0127
6 0.0045
7 0.0
8 0.012
9 0.0905
10 0.0034
11 0.0054
12 0.005
13 0.0028
14 0.07
15 0.0
16 0.0176
17 0.369
18 0.3397
19 0.0056
20 0.0032
21 0.0032
22 0.0071
23 0.0016
| P37108
1 0.0243
2 0.0335
3 0.8091
4 0.0565
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0265
11 0.0321
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0179
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P37198
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.7976
23 0.2024
| P37802
1 0.0066
2 0.0348
3 0.0322
4 0.0308
5 0.0841
6 0.527
7 0.0072
8 0.0164
9 0.0111
10 0.0104
11 0.0115
12 0.0063
13 0.0111
14 0.0207
15 0.0224
16 0.0092
17 0.0166
18 0.0127
19 0.0275
20 0.0397
21 0.023
22 0.0275
23 0.0111
| Q9UI15
1 0.0066
2 0.0348
3 0.0322
4 0.0308
5 0.0841
6 0.527
7 0.0072
8 0.0164
9 0.0111
10 0.0104
11 0.0115
12 0.0063
13 0.0111
14 0.0207
15 0.0224
16 0.0092
17 0.0166
18 0.0127
19 0.0275
20 0.0397
21 0.023
22 0.0275
23 0.0111
| P37837
1 0.0177
2 0.016
3 0.0147
4 0.0119
5 0.0082
6 0.0147
7 0.011
8 0.0139
9 0.0132
10 0.0136
11 0.0237
12 0.4244
13 0.3113
14 0.015
15 0.0099
16 0.0085
17 0.0082
18 0.0133
19 0.0064
20 0.0115
21 0.0108
22 0.016
23 0.0062
| P38117
1 0.0076
2 0.0082
3 0.01
4 0.0048
5 0.0056
6 0.0042
7 0.0117
8 0.791
9 0.0182
10 0.0119
11 0.0
12 0.0104
13 0.0112
14 0.0147
15 0.0078
16 0.0064
17 0.0109
18 0.0092
19 0.0136
20 0.0085
21 0.0107
22 0.0142
23 0.009
| P38159
1 0.0074
2 0.015
3 0.0335
4 0.0192
5 0.0191
6 0.0077
7 0.0173
8 0.0899
9 0.0223
10 0.0856
11 0.0129
12 0.0113
13 0.0421
14 0.0231
15 0.5063
16 0.0111
17 0.0085
18 0.0113
19 0.013
20 0.0118
21 0.0098
22 0.0114
23 0.0104
| Q96E39
1 0.0074
2 0.015
3 0.0335
4 0.0192
5 0.0191
6 0.0077
7 0.0173
8 0.0899
9 0.0223
10 0.0856
11 0.0129
12 0.0113
13 0.0421
14 0.0231
15 0.5063
16 0.0111
17 0.0085
18 0.0113
19 0.013
20 0.0118
21 0.0098
22 0.0114
23 0.0104
| O75526
1 0.0074
2 0.015
3 0.0335
4 0.0192
5 0.0191
6 0.0077
7 0.0173
8 0.0899
9 0.0223
10 0.0856
11 0.0129
12 0.0113
13 0.0421
14 0.0231
15 0.5063
16 0.0111
17 0.0085
18 0.0113
19 0.013
20 0.0118
21 0.0098
22 0.0114
23 0.0104
| P38919
1 0.0075
2 0.0153
3 0.0102
4 0.0111
5 0.0046
6 0.0048
7 0.012
8 0.0109
9 0.0095
10 0.0179
11 0.0081
12 0.0102
13 0.015
14 0.01
15 0.0543
16 0.6205
17 0.1062
18 0.0149
19 0.014
20 0.015
21 0.0088
22 0.0097
23 0.0094
| P39023
1 0.0105
2 0.027
3 0.0551
4 0.0497
5 0.0187
6 0.0123
7 0.0173
8 0.0562
9 0.0406
10 0.0233
11 0.0266
12 0.0294
13 0.0223
14 0.0636
15 0.0633
16 0.1426
17 0.2299
18 0.0281
19 0.019
20 0.0231
21 0.0137
22 0.0153
23 0.0123
| Q92901
1 0.0105
2 0.027
3 0.0551
4 0.0497
5 0.0187
6 0.0123
7 0.0173
8 0.0562
9 0.0406
10 0.0233
11 0.0266
12 0.0294
13 0.0223
14 0.0636
15 0.0633
16 0.1426
17 0.2299
18 0.0281
19 0.019
20 0.0231
21 0.0137
22 0.0153
23 0.0123
| P39656
1 0.0044
2 0.0046
3 0.0041
4 0.0055
5 0.0026
6 0.0019
7 0.0054
8 0.0105
9 0.0087
10 0.0152
11 0.0427
12 0.01
13 0.0163
14 0.0332
15 0.2588
16 0.4942
17 0.0174
18 0.0
19 0.0081
20 0.0144
21 0.0132
22 0.0158
23 0.0129
| P39687
1 0.0
2 0.0195
3 0.0
4 0.0047
5 0.0
6 0.0
7 0.0
8 0.0
9 0.7167
10 0.0216
11 0.0
12 0.0574
13 0.0338
14 0.0504
15 0.0
16 0.0
17 0.0668
18 0.0
19 0.0
20 0.0148
21 0.0
22 0.0058
23 0.0085
| O95626
1 0.0
2 0.0195
3 0.0
4 0.0047
5 0.0
6 0.0
7 0.0
8 0.0
9 0.7167
10 0.0216
11 0.0
12 0.0574
13 0.0338
14 0.0504
15 0.0
16 0.0
17 0.0668
18 0.0
19 0.0
20 0.0148
21 0.0
22 0.0058
23 0.0085
| O43423
1 0.0
2 0.0195
3 0.0
4 0.0047
5 0.0
6 0.0
7 0.0
8 0.0
9 0.7167
10 0.0216
11 0.0
12 0.0574
13 0.0338
14 0.0504
15 0.0
16 0.0
17 0.0668
18 0.0
19 0.0
20 0.0148
21 0.0
22 0.0058
23 0.0085
| P39748
1 0.0078
2 0.0073
3 0.019
4 0.0075
5 0.006
6 0.0
7 0.0
8 0.007
9 0.0083
10 0.0057
11 0.0073
12 0.0073
13 0.0099
14 0.085
15 0.743
16 0.0107
17 0.0042
18 0.0091
19 0.0056
20 0.0092
21 0.0128
22 0.0067
23 0.0207
| P40121
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 1.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P40227
1 0.0034
2 0.0069
3 0.0058
4 0.0062
5 0.003
6 0.0067
7 0.0112
8 0.0132
9 0.0065
10 0.0145
11 0.006
12 0.0084
13 0.0116
14 0.0097
15 0.0088
16 0.0077
17 0.0176
18 0.0342
19 0.0185
20 0.0993
21 0.2203
22 0.3953
23 0.0853
| P40429
1 0.0227
2 0.0142
3 0.0392
4 0.0
5 0.0
6 0.0
7 0.8007
8 0.0
9 0.0
10 0.0121
11 0.0
12 0.0102
13 0.0
14 0.0
15 0.0185
16 0.0
17 0.0238
18 0.0
19 0.0166
20 0.0
21 0.0232
22 0.0188
23 0.0
| Q6NVV1
1 0.0227
2 0.0142
3 0.0392
4 0.0
5 0.0
6 0.0
7 0.8007
8 0.0
9 0.0
10 0.0121
11 0.0
12 0.0102
13 0.0
14 0.0
15 0.0185
16 0.0
17 0.0238
18 0.0
19 0.0166
20 0.0
21 0.0232
22 0.0188
23 0.0
| P40925
1 0.0042
2 0.0027
3 0.0105
4 0.0075
5 0.0062
6 0.006
7 0.0131
8 0.0079
9 0.0099
10 0.0214
11 0.5579
12 0.2518
13 0.0142
14 0.0098
15 0.0102
16 0.0102
17 0.0056
18 0.0082
19 0.0098
20 0.0086
21 0.0083
22 0.0112
23 0.005
| P40926
1 0.0045
2 0.0075
3 0.0067
4 0.0037
5 0.005
6 0.0063
7 0.0092
8 0.0072
9 0.0081
10 0.0204
11 0.6794
12 0.1526
13 0.0085
14 0.0082
15 0.0097
16 0.0043
17 0.0075
18 0.0074
19 0.009
20 0.011
21 0.0079
22 0.0098
23 0.0059
| P40937
1 0.0122
2 0.0
3 0.0416
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0144
12 0.593
13 0.0887
14 0.0142
15 0.0
16 0.0
17 0.0147
18 0.0
19 0.0371
20 0.0
21 0.0682
22 0.0298
23 0.0859
| P40938
1 0.013
2 0.0086
3 0.0
4 0.0
5 0.0065
6 0.0
7 0.0123
8 0.0
9 0.0055
10 0.0119
11 0.0091
12 0.2343
13 0.5853
14 0.0084
15 0.0106
16 0.0036
17 0.0268
18 0.0373
19 0.0062
20 0.0098
21 0.0035
22 0.0073
23 0.0
| P41091
1 0.0102
2 0.0091
3 0.0106
4 0.0086
5 0.0068
6 0.0055
7 0.0406
8 0.0086
9 0.0168
10 0.012
11 0.0195
12 0.0157
13 0.0128
14 0.0405
15 0.0073
16 0.0159
17 0.0722
18 0.4286
19 0.1588
20 0.0725
21 0.01
22 0.0106
23 0.0069
| Q2VIR3
1 0.0102
2 0.0091
3 0.0106
4 0.0086
5 0.0068
6 0.0055
7 0.0406
8 0.0086
9 0.0168
10 0.012
11 0.0195
12 0.0157
13 0.0128
14 0.0405
15 0.0073
16 0.0159
17 0.0722
18 0.4286
19 0.1588
20 0.0725
21 0.01
22 0.0106
23 0.0069
| P41227
1 0.0
2 0.0
3 0.0
4 0.049
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.7809
11 0.0
12 0.0
13 0.0
14 0.1208
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0493
| Q9BSU3
1 0.0
2 0.0
3 0.0
4 0.049
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.7809
11 0.0
12 0.0
13 0.0
14 0.1208
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0493
| P41240
1 0.0
2 0.0192
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.2249
17 0.7559
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P42167
1 0.0098
2 0.0228
3 0.022
4 0.0351
5 0.0134
6 0.018
7 0.0118
8 0.0337
9 0.0396
10 0.0542
11 0.0546
12 0.1173
13 0.0768
14 0.042
15 0.0453
16 0.0191
17 0.0348
18 0.0384
19 0.0778
20 0.1887
21 0.0156
22 0.0146
23 0.0147
| P42765
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.9019
15 0.0
16 0.0
17 0.0296
18 0.0
19 0.0
20 0.0404
21 0.0
22 0.028
23 0.0
| P42771
1 0.01
2 0.0209
3 0.1088
4 0.7017
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0172
12 0.0
13 0.0186
14 0.0
15 0.0
16 0.0117
17 0.0234
18 0.0225
19 0.0
20 0.0147
21 0.0196
22 0.0172
23 0.0136
| P43034
1 0.012
2 0.0138
3 0.0102
4 0.0086
5 0.0092
6 0.0108
7 0.0165
8 0.0
9 0.0145
10 0.0163
11 0.0
12 0.0134
13 0.0
14 0.0
15 0.1698
16 0.5518
17 0.0
18 0.0059
19 0.0343
20 0.0157
21 0.0481
22 0.0324
23 0.0167
| P43307
1 0.0709
2 0.0688
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.5126
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.2438
20 0.0
21 0.0
22 0.1039
23 0.0
| P43487
1 0.0134
2 0.0116
3 0.0183
4 0.0123
5 0.0117
6 0.0
7 0.0798
8 0.621
9 0.0207
10 0.0123
11 0.0073
12 0.0107
13 0.0169
14 0.0171
15 0.0173
16 0.0
17 0.0296
18 0.0228
19 0.0211
20 0.0
21 0.0149
22 0.0309
23 0.0103
| P43490
1 0.0094
2 0.0061
3 0.0065
4 0.0076
5 0.0036
6 0.0
7 0.0082
8 0.0059
9 0.0
10 0.0115
11 0.0103
12 0.0088
13 0.0066
14 0.0062
15 0.0066
16 0.0207
17 0.0125
18 0.6908
19 0.125
20 0.012
21 0.0165
22 0.0133
23 0.0119
| P43686
1 0.0095
2 0.0193
3 0.0152
4 0.0116
5 0.0098
6 0.0089
7 0.018
8 0.0242
9 0.0105
10 0.0184
11 0.0311
12 0.0191
13 0.0115
14 0.0133
15 0.0472
16 0.4284
17 0.2285
18 0.0174
19 0.0102
20 0.0138
21 0.0151
22 0.0091
23 0.01
| P43897
1 0.0833
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.9167
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P45880
1 0.0066
2 0.0086
3 0.0163
4 0.004
5 0.0035
6 0.0068
7 0.0076
8 0.015
9 0.0313
10 0.5714
11 0.1746
12 0.0508
13 0.0147
14 0.0122
15 0.0234
16 0.0081
17 0.0058
18 0.0083
19 0.0067
20 0.0079
21 0.004
22 0.0081
23 0.0039
| P46109
1 0.0151
2 0.0
3 0.0
4 0.0154
5 0.0
6 0.0
7 0.0
8 0.0185
9 0.021
10 0.0202
11 0.0
12 0.1429
13 0.664
14 0.027
15 0.0
16 0.0
17 0.0209
18 0.0
19 0.0214
20 0.016
21 0.0
22 0.0176
23 0.0
| P46776
1 0.0517
2 0.1661
3 0.1847
4 0.4047
5 0.0121
6 0.0083
7 0.0
8 0.0085
9 0.0073
10 0.0122
11 0.0093
12 0.0085
13 0.0073
14 0.015
15 0.0144
16 0.0089
17 0.0139
18 0.0144
19 0.01
20 0.0123
21 0.0094
22 0.0112
23 0.0097
| P46777
1 0.0064
2 0.0142
3 0.0102
4 0.0075
5 0.0073
6 0.0073
7 0.0106
8 0.012
9 0.0411
10 0.2213
11 0.4689
12 0.0151
13 0.0146
14 0.0129
15 0.0116
16 0.0183
17 0.0167
18 0.0158
19 0.0129
20 0.0228
21 0.0245
22 0.0111
23 0.0169
| P46778
1 0.0304
2 0.146
3 0.1721
4 0.0976
5 0.3469
6 0.1279
7 0.0055
8 0.0041
9 0.0032
10 0.0034
11 0.0092
12 0.0
13 0.0
14 0.0026
15 0.0
16 0.0052
17 0.0
18 0.0
19 0.0138
20 0.0073
21 0.0081
22 0.0041
23 0.0126
| P46779
1 0.0185
2 0.0995
3 0.1309
4 0.3139
5 0.0324
6 0.0077
7 0.0
8 0.0052
9 0.0099
10 0.0133
11 0.014
12 0.0197
13 0.014
14 0.0363
15 0.0111
16 0.0108
17 0.0078
18 0.0253
19 0.0176
20 0.0156
21 0.0818
22 0.0836
23 0.0311
| P46781
1 0.0107
2 0.0226
3 0.0257
4 0.0297
5 0.1042
6 0.4332
7 0.128
8 0.0165
9 0.0086
10 0.0116
11 0.0112
12 0.0094
13 0.0212
14 0.0195
15 0.0145
16 0.0166
17 0.0208
18 0.0217
19 0.0228
20 0.0227
21 0.0088
22 0.0138
23 0.0062
| P46782
1 0.017
2 0.026
3 0.1395
4 0.0459
5 0.0963
6 0.4196
7 0.033
8 0.0119
9 0.0103
10 0.0123
11 0.0107
12 0.0357
13 0.005
14 0.0192
15 0.0077
16 0.0123
17 0.0099
18 0.0091
19 0.0195
20 0.0117
21 0.0129
22 0.024
23 0.0107
| P46926
1 0.0
2 0.0
3 0.075
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.925
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P47755
1 0.0
2 0.0
3 0.011
4 0.0092
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.8044
13 0.0
14 0.0
15 0.0675
16 0.0
17 0.0204
18 0.0
19 0.0
20 0.0352
21 0.0
22 0.0336
23 0.0187
| P47756
1 0.0089
2 0.0155
3 0.0163
4 0.0113
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.6865
11 0.0
12 0.0174
13 0.0123
14 0.0169
15 0.0201
16 0.0238
17 0.0192
18 0.0
19 0.0077
20 0.1112
21 0.0
22 0.0109
23 0.022
| P47914
1 0.0
2 0.1186
3 0.26
4 0.1946
5 0.0
6 0.2684
7 0.0217
8 0.0128
9 0.0112
10 0.0086
11 0.0
12 0.0198
13 0.0087
14 0.0258
15 0.0
16 0.0
17 0.0088
18 0.0075
19 0.0079
20 0.0097
21 0.0051
22 0.0063
23 0.0046
| P48047
1 0.0
2 0.0361
3 0.0103
4 0.0074
5 0.0083
6 0.7267
7 0.0734
8 0.0089
9 0.0072
10 0.0097
11 0.0083
12 0.0
13 0.0135
14 0.0083
15 0.0133
16 0.0085
17 0.007
18 0.0141
19 0.0097
20 0.0071
21 0.0063
22 0.0086
23 0.0074
| P48444
1 0.0049
2 0.0136
3 0.0153
4 0.0042
5 0.0097
6 0.0249
7 0.0155
8 0.0162
9 0.0188
10 0.034
11 0.0182
12 0.008
13 0.009
14 0.0332
15 0.0241
16 0.009
17 0.0148
18 0.0105
19 0.015
20 0.0302
21 0.2385
22 0.4118
23 0.0206
| P48507
1 0.0
2 0.0
3 0.214
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.6184
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.1676
23 0.0
| P48637
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0202
17 0.9314
18 0.0
19 0.0
20 0.0309
21 0.0
22 0.0
23 0.0174
| P48643
1 0.0049
2 0.0056
3 0.0096
4 0.0055
5 0.0067
6 0.0089
7 0.0084
8 0.0133
9 0.0118
10 0.0088
11 0.0064
12 0.0094
13 0.0123
14 0.0191
15 0.0215
16 0.0115
17 0.0134
18 0.0193
19 0.0358
20 0.2895
21 0.3495
22 0.1089
23 0.02
| P48729
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 1.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q8N752
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 1.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P48739
1 0.0093
2 0.011
3 0.0097
4 0.0145
5 0.0047
6 0.0
7 0.0082
8 0.0
9 0.0096
10 0.6741
11 0.0902
12 0.0101
13 0.0191
14 0.0134
15 0.0
16 0.0127
17 0.0147
18 0.0391
19 0.0133
20 0.0112
21 0.0114
22 0.01
23 0.0137
| P49005
1 0.0
2 0.0488
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0757
14 0.0
15 0.0
16 0.1348
17 0.5717
18 0.1112
19 0.058
20 0.0
21 0.0
22 0.0
23 0.0
| P49189
1 0.017
2 0.0078
3 0.0122
4 0.0109
5 0.0095
6 0.0072
7 0.0
8 0.009
9 0.0069
10 0.011
11 0.0099
12 0.0098
13 0.0142
14 0.0101
15 0.015
16 0.0122
17 0.3377
18 0.4209
19 0.0291
20 0.0133
21 0.0111
22 0.0133
23 0.0121
| P49207
1 0.0309
2 0.1855
3 0.5521
4 0.0
5 0.0
6 0.0
7 0.0
8 0.008
9 0.0109
10 0.0147
11 0.0
12 0.0091
13 0.0126
14 0.0205
15 0.0
16 0.0519
17 0.0192
18 0.0115
19 0.0229
20 0.0235
21 0.0
22 0.0056
23 0.0212
| P49257
1 0.0397
2 0.0112
3 0.0133
4 0.0752
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0121
10 0.007
11 0.0212
12 0.0
13 0.0124
14 0.0121
15 0.0172
16 0.0076
17 0.0101
18 0.1665
19 0.4999
20 0.0623
21 0.0078
22 0.011
23 0.0134
| P49368
1 0.0042
2 0.005
3 0.0096
4 0.0039
5 0.0063
6 0.0056
7 0.0073
8 0.0075
9 0.008
10 0.005
11 0.0058
12 0.0087
13 0.0115
14 0.0129
15 0.0148
16 0.0133
17 0.013
18 0.0163
19 0.0158
20 0.0432
21 0.1821
22 0.4222
23 0.178
| P49406
1 0.0
2 0.0218
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.8424
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0682
20 0.0
21 0.0
22 0.0435
23 0.0241
| P49591
1 0.0124
2 0.013
3 0.0098
4 0.0085
5 0.0064
6 0.0167
7 0.0189
8 0.0059
9 0.009
10 0.0147
11 0.0129
12 0.0099
13 0.0182
14 0.0085
15 0.0103
16 0.0054
17 0.0051
18 0.0184
19 0.0311
20 0.6991
21 0.03
22 0.023
23 0.013
| P49642
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 1.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P49720
1 0.004
2 0.0024
3 0.0026
4 0.0099
5 0.016
6 0.0441
7 0.0844
8 0.0025
9 0.7537
10 0.0024
11 0.0037
12 0.0031
13 0.0116
14 0.0032
15 0.0023
16 0.0084
17 0.0034
18 0.0057
19 0.0086
20 0.0115
21 0.0033
22 0.0026
23 0.0108
| P49721
1 0.0204
2 0.0
3 0.0
4 0.0234
5 0.0179
6 0.385
7 0.0609
8 0.026
9 0.0367
10 0.0196
11 0.0214
12 0.0232
13 0.0341
14 0.0
15 0.0239
16 0.0051
17 0.0461
18 0.0428
19 0.0219
20 0.0652
21 0.0579
22 0.0507
23 0.0179
| P49770
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.9822
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0178
20 0.0
21 0.0
22 0.0
23 0.0
| P49821
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0779
17 0.9069
18 0.0
19 0.0151
20 0.0
21 0.0
22 0.0
23 0.0
| P49903
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 1.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P50148
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 1.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P50213
1 0.026
2 0.0287
3 0.0523
4 0.0198
5 0.0229
6 0.0296
7 0.034
8 0.0083
9 0.0343
10 0.0397
11 0.0515
12 0.2608
13 0.1002
14 0.0466
15 0.0391
16 0.0083
17 0.0331
18 0.0314
19 0.0259
20 0.035
21 0.0285
22 0.033
23 0.0112
| P50225
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.9391
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0609
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P50226
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.9391
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0609
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P50395
1 0.006
2 0.0067
3 0.0082
4 0.0054
5 0.0067
6 0.0044
7 0.0089
8 0.0081
9 0.0106
10 0.0111
11 0.008
12 0.0086
13 0.0083
14 0.0137
15 0.0218
16 0.1925
17 0.3627
18 0.0224
19 0.0378
20 0.1678
21 0.0546
22 0.0153
23 0.0104
| P50402
1 0.0144
2 0.0
3 0.0173
4 0.0
5 0.0
6 0.0261
7 0.0
8 0.0741
9 0.0308
10 0.619
11 0.0514
12 0.0187
13 0.0141
14 0.0
15 0.0
16 0.013
17 0.0142
18 0.0
19 0.0
20 0.0197
21 0.0188
22 0.0183
23 0.0502
| P50453
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 1.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P50454
1 0.0047
2 0.0087
3 0.0099
4 0.0054
5 0.0062
6 0.0036
7 0.0155
8 0.0078
9 0.0289
10 0.017
11 0.0085
12 0.0094
13 0.0162
14 0.0279
15 0.1214
16 0.5657
17 0.0818
18 0.0184
19 0.0075
20 0.0067
21 0.0086
22 0.0106
23 0.0096
| P50502
1 0.0042
2 0.005
3 0.0066
4 0.0042
5 0.0034
6 0.005
7 0.0034
8 0.0056
9 0.0086
10 0.0141
11 0.0076
12 0.0206
13 0.016
14 0.0164
15 0.0136
16 0.5418
17 0.2831
18 0.007
19 0.0091
20 0.0086
21 0.0071
22 0.0044
23 0.0047
| P50552
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.387
17 0.2966
18 0.0332
19 0.0
20 0.0
21 0.0
22 0.0
